reference,projection,downsample_frac,n_features,kappa,uns_rate,Method
segerstolpe,muraro,30%,0-100,0.725680461671221,55.832549388523,scmap-cluster
segerstolpe,muraro,30%,0-100,0.482956094900464,70.2728127939793,scmap-cluster
segerstolpe,muraro,30%,0-100,0.895649522026668,5.22107243650047,scmap-cluster
segerstolpe,muraro,30%,0-100,0.897875511343077,7.85512699905927,scmap-cluster
segerstolpe,muraro,30%,0-100,0.875960257657998,9.07808090310442,scmap-cluster
segerstolpe,muraro,30%,0-100,0.870218749016118,7.90216368767639,scmap-cluster
segerstolpe,muraro,30%,0-100,0.830760485978466,8.137347130762,scmap-cluster
segerstolpe,muraro,30%,0-100,0.821451555237755,19.8024459078081,scmap-cluster
segerstolpe,muraro,30%,0-100,0.764555245333614,31.5616180620884,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.725680461671221,55.832549388523,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.821451555237755,19.8024459078081,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.830405368378347,19.8024459078081,scmap-cluster
segerstolpe,muraro,30%,0-100,0.799013521238262,11.8532455315146,scmap-cluster
segerstolpe,muraro,30%,0-100,0.866453353223267,12.8410159924741,scmap-cluster
segerstolpe,muraro,30%,0-100,0.830405368378347,19.8024459078081,scmap-cluster
segerstolpe,muraro,30%,0-100,0.893898859571346,6.72624647224835,scmap-cluster
segerstolpe,muraro,30%,0-100,0.885284438021199,6.25587958607714,scmap-cluster
segerstolpe,muraro,30%,0-100,0.901839351420482,8.84289746001881,scmap-cluster
segerstolpe,muraro,30%,0-100,0.875131480285768,6.49106302916275,scmap-cluster
segerstolpe,muraro,30%,0-100,0.87865227389154,6.49106302916275,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.850371391756168,18.8617121354657,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.7004802260614,53.0103480714958,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.861714545222528,20.3198494825964,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.839926911494508,21.1665098777046,scmap-cluster
segerstolpe,muraro,30%,0-100,0.901025559333579,5.83254938852305,scmap-cluster
segerstolpe,muraro,30%,0-100,0.547685806332399,73.5183443085607,scmap-cluster
segerstolpe,muraro,30%,0-100,0.569622169106286,78.4571966133584,scmap-cluster
segerstolpe,muraro,30%,0-100,0.887889175201304,5.03292568203199,scmap-cluster
segerstolpe,muraro,30%,0-100,0.867501043071359,3.29256820319849,scmap-cluster
segerstolpe,muraro,30%,0-100,0.902085459434078,5.07996237064911,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.809936992171755,18.4383819379116,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.878951778407607,18.1561618062088,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.794166295090461,16.4158043273754,scmap-cluster
segerstolpe,muraro,30%,0-100,0.872779570385674,7.19661335841957,scmap-cluster
segerstolpe,muraro,30%,0-100,0.914153758013639,7.29068673565381,scmap-cluster
segerstolpe,muraro,30%,0-100,0.884330127772921,12.41768579492,scmap-cluster
segerstolpe,muraro,30%,0-100,0.874941493966658,9.17215428033866,scmap-cluster
segerstolpe,muraro,30%,0-100,0.896273444143003,6.63217309501411,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.715354603204529,12.4647224835372,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.775385425194382,18.4854186265287,scmap-cluster
segerstolpe,muraro,30%,0-100,0.676703473273172,31.9849482596425,scmap-cluster
segerstolpe,muraro,30%,0-100,0.701088527196618,40.2163687676388,scmap-cluster
segerstolpe,muraro,30%,0-100,0.864770702714056,11.4769520225776,scmap-cluster
segerstolpe,muraro,30%,0-100,0.85739873807527,15.5691439322672,scmap-cluster
segerstolpe,muraro,30%,0-100,0.840284263218989,15.3339604891816,scmap-cluster
segerstolpe,muraro,30%,0-100,0.856504775161266,6.11476952022578,scmap-cluster
segerstolpe,muraro,30%,0-100,0.887441901843728,8.60771401693321,scmap-cluster
segerstolpe,muraro,30%,0-100,0.816340807050958,27.516462841016,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.621849440649356,49.7648165569144,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.840217840718321,20.5079962370649,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.783181449176285,15.898400752587,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.876528397579652,19.0498588899341,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.802492951673356,18.5794920037629,scmap-cluster
segerstolpe,muraro,30%,0-100,0.90397260695948,5.87958607714017,scmap-cluster
segerstolpe,muraro,30%,0-100,0.907837380196945,6.49106302916275,scmap-cluster
segerstolpe,muraro,30%,0-100,0.48701525640164,71.7309501411101,scmap-cluster
segerstolpe,muraro,30%,0-100,0.859815653223126,7.43179680150517,scmap-cluster
segerstolpe,muraro,30%,0-100,0.893116423631692,6.96142991533396,scmap-cluster
segerstolpe,muraro,30%,0-100,0.726729562443628,23.8946378174976,scmap-cluster
segerstolpe,muraro,30%,0-100,0.799428045793992,32.2201317027281,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.805634523753886,18.8146754468485,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.7878401257015,19.8494825964252,scmap-cluster
segerstolpe,muraro,30%,0-100,0.651737400943739,42.9915333960489,scmap-cluster
segerstolpe,muraro,30%,0-100,0.311218597097878,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313263050602381,55.1740357478834,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312654565705763,55.0799623706491,scmap-cluster
segerstolpe,muraro,30%,0-100,0.303969164420723,53.6688617121355,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313989212970623,55.2681091251176,scmap-cluster
segerstolpe,muraro,30%,0-100,0.318781641008619,56.2558795860771,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309205146671052,54.2333019755409,scmap-cluster
segerstolpe,muraro,30%,0-100,0.306039534251581,53.857008466604,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312598749742392,55.1740357478834,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312226233509835,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.299997694478936,53.5747883349012,scmap-cluster
segerstolpe,muraro,30%,0-100,0.31586121240497,55.832549388523,scmap-cluster
segerstolpe,muraro,30%,0-100,0.317678342687275,55.6914393226717,scmap-cluster
segerstolpe,muraro,30%,0-100,0.31518492966199,55.0799623706491,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309964320802523,54.5155221072437,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30984822520578,54.4684854186265,scmap-cluster
segerstolpe,muraro,30%,0-100,0.306726491940919,54.2333019755409,scmap-cluster
segerstolpe,muraro,30%,0-100,0.318652893952212,55.7384760112888,scmap-cluster
segerstolpe,muraro,30%,0-100,0.300641999509924,53.3866415804327,scmap-cluster
segerstolpe,muraro,30%,0-100,0.310784229483907,54.7507055503293,scmap-cluster
segerstolpe,muraro,30%,0-100,0.314303968820307,55.1740357478834,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308291926568313,54.4684854186265,scmap-cluster
segerstolpe,muraro,30%,0-100,0.317659083212757,55.9736594543744,scmap-cluster
segerstolpe,muraro,30%,0-100,0.315023522937401,55.3151458137347,scmap-cluster
segerstolpe,muraro,30%,0-100,0.303085115430156,53.3866415804327,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309235866142766,54.3744120413923,scmap-cluster
segerstolpe,muraro,30%,0-100,0.305024725410703,54.0921919096896,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308369120121169,54.2333019755409,scmap-cluster
segerstolpe,muraro,30%,0-100,0.316308765191414,55.6444026340546,scmap-cluster
segerstolpe,muraro,30%,0-100,0.307201353377677,54.1862652869238,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312388457143936,55.0799623706491,scmap-cluster
segerstolpe,muraro,30%,0-100,0.318653426061333,55.6914393226717,scmap-cluster
segerstolpe,muraro,30%,0-100,0.315784487344862,55.6914393226717,scmap-cluster
segerstolpe,muraro,30%,0-100,0.300751265016695,53.10442144873,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312019926024401,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.314999348703921,55.5503292568203,scmap-cluster
segerstolpe,muraro,30%,0-100,0.317103328593121,55.5032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308859617750726,54.0451552210724,scmap-cluster
segerstolpe,muraro,30%,0-100,0.318342685765574,55.6914393226717,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312811051645042,55.0799623706491,scmap-cluster
segerstolpe,muraro,30%,0-100,0.316254142408506,55.5032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.314292198622439,55.4562558795861,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308918902097467,54.1862652869238,scmap-cluster
segerstolpe,muraro,30%,0-100,0.317687384398579,55.832549388523,scmap-cluster
segerstolpe,muraro,30%,0-100,0.319477368383839,56.1147695202258,scmap-cluster
segerstolpe,muraro,30%,0-100,0.31014773564118,54.656632173095,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30493008607,53.6688617121355,scmap-cluster
segerstolpe,muraro,30%,0-100,0.304125932764144,53.857008466604,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312367047732733,55.032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.304936270125224,53.9510818438382,scmap-cluster
segerstolpe,muraro,30%,0-100,0.303857155602453,53.6218250235183,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309769592483722,54.6095954844779,scmap-cluster
segerstolpe,muraro,30%,0-100,0.303799643542457,53.6218250235183,scmap-cluster
segerstolpe,muraro,30%,0-100,0.310134754787643,54.5155221072437,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309622253415424,54.7036688617121,scmap-cluster
segerstolpe,muraro,30%,0-100,0.311755293876524,54.7977422389464,scmap-cluster
segerstolpe,muraro,30%,0-100,0.310468665828695,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.311405109067648,54.6095954844779,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308244132483943,54.3744120413923,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313854447696085,55.2681091251176,scmap-cluster
segerstolpe,muraro,30%,0-100,0.316181103362039,55.5973659454374,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313758578552165,55.2210724365005,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30212522481916,53.480714957667,scmap-cluster
segerstolpe,muraro,30%,0-100,0.311921158178442,54.7977422389464,scmap-cluster
segerstolpe,muraro,30%,0-100,0.306261020726341,54.280338664158,scmap-cluster
segerstolpe,muraro,30%,0-100,0.31659662997538,55.6914393226717,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308936932915498,54.3273753527752,scmap-cluster
segerstolpe,muraro,30%,0-100,0.303321860774953,53.8099717779868,scmap-cluster
segerstolpe,muraro,30%,0-100,0.294796684913093,52.4929444967074,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313763468186401,55.2210724365005,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30033346082778,53.1514581373471,scmap-cluster
segerstolpe,muraro,30%,0-100,0.317313835538344,55.9266227657573,scmap-cluster
segerstolpe,muraro,30%,0-100,0.311852390053822,54.656632173095,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312878965675474,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.306969370112819,53.9981185324553,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312595019216453,54.7977422389464,scmap-cluster
segerstolpe,muraro,30%,0-100,0.309228771178607,54.3744120413923,scmap-cluster
segerstolpe,muraro,30%,0-100,0.314337340208968,54.9388523047977,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313379307421593,55.032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313148790939166,54.7507055503293,scmap-cluster
segerstolpe,muraro,30%,0-100,0.304434211449008,53.857008466604,scmap-cluster
segerstolpe,muraro,30%,0-100,0.307141806995917,54.1862652869238,scmap-cluster
segerstolpe,muraro,30%,0-100,0.315702308249664,55.5032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.314162090436335,55.3151458137347,scmap-cluster
segerstolpe,muraro,30%,0-100,0.306743125742791,53.8099717779868,scmap-cluster
segerstolpe,muraro,30%,0-100,0.308234229576008,54.2333019755409,scmap-cluster
segerstolpe,muraro,30%,0-100,0.307336508518044,54.4684854186265,scmap-cluster
segerstolpe,muraro,30%,0-100,0.310433759409404,54.5625587958608,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30852198474165,54.2333019755409,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30135462126777,53.1984948259642,scmap-cluster
segerstolpe,muraro,30%,0-100,0.307330445143916,54.5155221072437,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30438822990581,53.7158984007526,scmap-cluster
segerstolpe,muraro,30%,0-100,0.30722877261147,54.1862652869238,scmap-cluster
segerstolpe,muraro,30%,0-100,0.320024628208771,56.20884289746,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312586103193688,54.9388523047977,scmap-cluster
segerstolpe,muraro,30%,0-100,0.310523333496562,54.8447789275635,scmap-cluster
segerstolpe,muraro,30%,0-100,0.312976774271365,55.1269990592662,scmap-cluster
segerstolpe,muraro,30%,0-100,0.320123032796166,56.3969896519285,scmap-cluster
segerstolpe,muraro,30%,0-100,0.318773906877575,55.8795860771402,scmap-cluster
segerstolpe,muraro,30%,0-100,0.313267630774277,55.2210724365005,scmap-cluster
segerstolpe,muraro,30%,0-100,0.850371391756168,18.8617121354657,scmap-cluster
segerstolpe,muraro,30%,0-100,0.903845005432199,8.79586077140169,scmap-cluster
segerstolpe,muraro,30%,0-100,0.87584858810788,8.27845719661336,scmap-cluster
segerstolpe,muraro,30%,0-100,0.834949117752525,22.2953904045155,scmap-cluster
segerstolpe,muraro,30%,0-100,0.839157510078533,26.0112888052681,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.747991600244337,18.5324553151458,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.845579884883369,21.5428033866416,scmap-cluster
segerstolpe,muraro,30%,0-100,0.854751633387015,12.5587958607714,scmap-cluster
segerstolpe,muraro,30%,0-100,0.902244708769636,9.54844778927563,scmap-cluster
segerstolpe,muraro,30%,0-100,0.849487207948599,17.3095014111007,scmap-cluster
segerstolpe,muraro,30%,0-100,0.894721371371136,7.29068673565381,scmap-cluster
segerstolpe,muraro,30%,0-100,0.894309044669621,12.4647224835372,scmap-cluster
segerstolpe,muraro,30%,0-100,0.748187370756862,20.4139228598307,scmap-cluster
segerstolpe,muraro,30%,0-100,0.834736876086748,26.1053621825024,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.864496177453182,21.1665098777046,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.891845181744127,22.3894637817498,scmap-cluster
segerstolpe,muraro,30%,0-100,0.7004802260614,53.0103480714958,scmap-cluster
segerstolpe,muraro,30%,0-100,0.865345794992038,7.52587017873942,scmap-cluster
segerstolpe,muraro,30%,0-100,0.853182972315128,9.54844778927563,scmap-cluster
segerstolpe,muraro,30%,0-100,0.861714545222528,20.3198494825964,scmap-cluster
segerstolpe,muraro,30%,0-100,0.903608223188691,5.5032925682032,scmap-cluster
segerstolpe,muraro,30%,0-100,0.893832390485009,9.17215428033866,scmap-cluster
segerstolpe,muraro,30%,0-100,0.897698662707013,5.69143932267168,scmap-cluster
segerstolpe,muraro,30%,0-100,0.864441525001877,35.653809971778,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.873852862354743,20.4609595484478,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.776560766399789,18.6265286923801,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.823221757322176,20.5079962370649,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.747838925475176,17.2154280338664,scmap-cluster
segerstolpe,muraro,30%,0-100,0.737860470961792,42.238946378175,scmap-cluster
segerstolpe,muraro,30%,0-100,0.855384075680545,7.80809031044214,scmap-cluster
segerstolpe,muraro,30%,0-100,0.520888767696848,74.8824082784572,scmap-cluster
segerstolpe,muraro,30%,0-100,0.898446362776801,4.23330197554092,scmap-cluster
segerstolpe,muraro,30%,0-100,0.863954106150421,5.26810912511759,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.752937008402234,17.2624647224835,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.73240887415153,19.9905926622766,scmap-cluster
segerstolpe,muraro,30%,0-100,0.667809328602881,42.5211665098777,scmap-cluster
segerstolpe,muraro,30%,0-100,0.484956384997951,69.8024459078081,scmap-cluster
segerstolpe,muraro,30%,0-100,0.806648684178708,11.6650987770461,scmap-cluster
segerstolpe,muraro,30%,0-100,0.868221946585485,6.86735653809972,scmap-cluster
segerstolpe,muraro,30%,0-100,0.896317298645295,6.02069614299153,scmap-cluster
segerstolpe,muraro,30%,0-100,0.902307933649194,8.18438381937911,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.850905294219957,24.2238946378175,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.746931420188794,16.8391345249294,scmap-cluster
segerstolpe,muraro,30%,0-100,0.898128495577609,7.76105362182502,scmap-cluster
segerstolpe,muraro,30%,0-100,0.529019768874289,63.6876763875823,scmap-cluster
segerstolpe,muraro,30%,0-100,0.86900239980574,11.0536218250235,scmap-cluster
segerstolpe,muraro,30%,0-100,0.804946132479466,13.3584195672625,scmap-cluster
segerstolpe,muraro,30%,0-100,0.861408600533411,8.70178739416745,scmap-cluster
segerstolpe,muraro,30%,0-100,0.900564033049231,6.06773283160866,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.834949117752525,22.2953904045155,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.748187370756862,20.4139228598307,scmap-cluster
segerstolpe,muraro,30%,0-100,0.729562777694882,37.6763875823142,scmap-cluster
segerstolpe,muraro,30%,0-100,0.905882608035734,7.19661335841957,scmap-cluster
segerstolpe,muraro,30%,0-100,0.557964107496366,65.1928504233302,scmap-cluster
segerstolpe,muraro,30%,0-100,0.804682187089837,11.618062088429,scmap-cluster
segerstolpe,muraro,30%,0-100,0.895586762987877,5.64440263405456,scmap-cluster
segerstolpe,muraro,30%,0-100,0.891617384401667,7.14957666980245,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.764386036130312,20.8372530573848,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.827977576254217,22.9539040451552,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.790244445371955,20.3198494825964,scmap-cluster
segerstolpe,muraro,30%,0-100,0.682543880499081,59.2662276575729,scmap-cluster
segerstolpe,muraro,30%,0-100,0.565459369445678,58.7488240827846,scmap-cluster
segerstolpe,muraro,30%,0-100,0.513554249127119,63.7347130761994,scmap-cluster
segerstolpe,muraro,30%,0-100,0.884993445406401,9.92474129821261,scmap-cluster
segerstolpe,muraro,30%,0-100,0.894667794227597,9.26622765757291,scmap-cluster
segerstolpe,muraro,30%,0-100,0.839926911494508,21.1665098777046,scmap-cluster
segerstolpe,muraro,30%,0-100,0.930768827079507,8.74882408278457,scmap-cluster
segerstolpe,muraro,30%,0-100,0.887432036123695,3.71589840075259,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.840047138544749,25.4468485418627,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.866694783461991,22.107243650047,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.861102701706126,23.9416745061148,scmap-cluster
segerstolpe,muraro,30%,0-100,0.596063186345524,52.304797742239,scmap-cluster
segerstolpe,muraro,30%,0-100,0.885193925874426,9.07808090310442,scmap-cluster
segerstolpe,muraro,30%,0-100,0.804699642606165,11.9473189087488,scmap-cluster
segerstolpe,muraro,30%,0-100,0.896049308654476,6.3969896519285,scmap-cluster
segerstolpe,muraro,30%,0-100,0.8746081533793,4.1862652869238,scmap-cluster
segerstolpe,muraro,30%,0-100,0.920050819157892,7.61994355597366,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.797796390999601,23.2831608654751,scmap-cluster
segerstolpe,muraro,30%,500-1000,0.628958578212422,62.2765757290687,scmap-cluster
